frame.number,_ws.col.Time,frame.len,tcp.seq,ip.dst,tcp.dstport,tcp.time_relative,tcp.len,tcp.ack,tcp.srcport,frame.time_relative
"9855","04:54:29.033371","66","1","10.1.1.1","5200","1.940978000","0","22816174","5201","1.943008000"
"9856","04:54:29.033635","66","1","10.1.1.1","5200","1.941242000","0","22819070","5201","1.943272000"
"9857","04:54:29.033851","66","1","10.1.1.1","5200","1.941458000","0","22821966","5201","1.943488000"
"9858","04:54:29.034123","66","1","10.1.1.1","5200","1.941730000","0","22824862","5201","1.943760000"
"9859","04:54:29.034132","13098","22989934","10.1.1.2","5201","1.941739000","13032","1","5200","1.943769000"
"9860","04:54:29.034378","66","1","10.1.1.1","5200","1.941985000","0","22827758","5201","1.944015000"
"9861","04:54:29.034588","66","1","10.1.1.1","5200","1.942195000","0","22830654","5201","1.944225000"
"9862","04:54:29.034846","66","1","10.1.1.1","5200","1.942453000","0","22833550","5201","1.944483000"
"9863","04:54:29.035114","66","1","10.1.1.1","5200","1.942721000","0","22836446","5201","1.944751000"
"9864","04:54:29.035120","13098","23002966","10.1.1.2","5201","1.942727000","13032","1","5200","1.944757000"
"9865","04:54:29.035334","66","1","10.1.1.1","5200","1.942941000","0","22839342","5201","1.944971000"
"9866","04:54:29.035582","66","1","10.1.1.1","5200","1.943189000","0","22842238","5201","1.945219000"
"9867","04:54:29.035857","66","1","10.1.1.1","5200","1.943464000","0","22845134","5201","1.945494000"
"9868","04:54:29.036075","66","1","10.1.1.1","5200","1.943682000","0","22848030","5201","1.945712000"
"9869","04:54:29.036326","66","1","10.1.1.1","5200","1.943933000","0","22850926","5201","1.945963000"
"9870","04:54:29.036334","13098","23015998","10.1.1.2","5201","1.943941000","13032","1","5200","1.945971000"
"9871","04:54:29.036595","66","1","10.1.1.1","5200","1.944202000","0","22853822","5201","1.946232000"
"9872","04:54:29.036807","66","1","10.1.1.1","5200","1.944414000","0","22856718","5201","1.946444000"
"9873","04:54:29.037060","66","1","10.1.1.1","5200","1.944667000","0","22859614","5201","1.946697000"
"9874","04:54:29.037333","66","1","10.1.1.1","5200","1.944940000","0","22862510","5201","1.946970000"
"9875","04:54:29.037339","13098","23029030","10.1.1.2","5201","1.944946000","13032","1","5200","1.946976000"
"9876","04:54:29.037549","66","1","10.1.1.1","5200","1.945156000","0","22865406","5201","1.947186000"
"9877","04:54:29.037797","66","1","10.1.1.1","5200","1.945404000","0","22868302","5201","1.947434000"
"9878","04:54:29.038071","66","1","10.1.1.1","5200","1.945678000","0","22871198","5201","1.947708000"
"9879","04:54:29.038283","66","1","10.1.1.1","5200","1.945890000","0","22874094","5201","1.947920000"
"9880","04:54:29.038536","66","1","10.1.1.1","5200","1.946143000","0","22876990","5201","1.948173000"
"9881","04:54:29.038545","13098","23042062","10.1.1.2","5201","1.946152000","13032","1","5200","1.948182000"
"9882","04:54:29.038809","66","1","10.1.1.1","5200","1.946416000","0","22879886","5201","1.948446000"
"9883","04:54:29.039019","66","1","10.1.1.1","5200","1.946626000","0","22882782","5201","1.948656000"
"9884","04:54:29.039280","66","1","10.1.1.1","5200","1.946887000","0","22885678","5201","1.948917000"
"9885","04:54:29.039545","66","1","10.1.1.1","5200","1.947152000","0","22888574","5201","1.949182000"
"9886","04:54:29.039552","13098","23055094","10.1.1.2","5201","1.947159000","13032","1","5200","1.949189000"
"9887","04:54:29.039763","66","1","10.1.1.1","5200","1.947370000","0","22891470","5201","1.949400000"
"9888","04:54:29.040015","66","1","10.1.1.1","5200","1.947622000","0","22894366","5201","1.949652000"
"9889","04:54:29.040282","66","1","10.1.1.1","5200","1.947889000","0","22897262","5201","1.949919000"
"9890","04:54:29.040493","66","1","10.1.1.1","5200","1.948100000","0","22900158","5201","1.950130000"
"9891","04:54:29.040498","13098","23068126","10.1.1.2","5201","1.948105000","13032","1","5200","1.950135000"
"9892","04:54:29.040748","66","1","10.1.1.1","5200","1.948355000","0","22903054","5201","1.950385000"
"9893","04:54:29.041017","66","1","10.1.1.1","5200","1.948624000","0","22905950","5201","1.950654000"
"9894","04:54:29.041237","66","1","10.1.1.1","5200","1.948844000","0","22908846","5201","1.950874000"
"9895","04:54:29.041488","66","1","10.1.1.1","5200","1.949095000","0","22911742","5201","1.951125000"
"9896","04:54:29.041764","66","1","10.1.1.1","5200","1.949371000","0","22914638","5201","1.951401000"
"9897","04:54:29.041772","13098","23081158","10.1.1.2","5201","1.949379000","13032","1","5200","1.951409000"
"9898","04:54:29.041968","66","1","10.1.1.1","5200","1.949575000","0","22917534","5201","1.951605000"
"9899","04:54:29.042245","66","1","10.1.1.1","5200","1.949852000","0","22920430","5201","1.951882000"
"9900","04:54:29.042491","66","1","10.1.1.1","5200","1.950098000","0","22923326","5201","1.952128000"
"9901","04:54:29.042705","66","1","10.1.1.1","5200","1.950312000","0","22926222","5201","1.952342000"
"9902","04:54:29.042711","13098","23094190","10.1.1.2","5201","1.950318000","13032","1","5200","1.952348000"
"9903","04:54:29.042962","66","1","10.1.1.1","5200","1.950569000","0","22929118","5201","1.952599000"
"9904","04:54:29.043235","66","1","10.1.1.1","5200","1.950842000","0","22932014","5201","1.952872000"
"9905","04:54:29.043445","66","1","10.1.1.1","5200","1.951052000","0","22934910","5201","1.953082000"
"9906","04:54:29.043697","66","1","10.1.1.1","5200","1.951304000","0","22937806","5201","1.953334000"
"9907","04:54:29.043992","66","1","10.1.1.1","5200","1.951599000","0","22940702","5201","1.953629000"
"9908","04:54:29.043999","13098","23107222","10.1.1.2","5201","1.951606000","13032","1","5200","1.953636000"
"9909","04:54:29.044188","66","1","10.1.1.1","5200","1.951795000","0","22943598","5201","1.953825000"
"9910","04:54:29.044446","66","1","10.1.1.1","5200","1.952053000","0","22946494","5201","1.954083000"
"9911","04:54:29.044710","66","1","10.1.1.1","5200","1.952317000","0","22949390","5201","1.954347000"
"9912","04:54:29.044921","66","1","10.1.1.1","5200","1.952528000","0","22952286","5201","1.954558000"
"9913","04:54:29.044930","13098","23120254","10.1.1.2","5201","1.952537000","13032","1","5200","1.954567000"
"9914","04:54:29.045187","66","1","10.1.1.1","5200","1.952794000","0","22955182","5201","1.954824000"
"9915","04:54:29.045451","66","1","10.1.1.1","5200","1.953058000","0","22958078","5201","1.955088000"
"9916","04:54:29.045662","66","1","10.1.1.1","5200","1.953269000","0","22960974","5201","1.955299000"
"9917","04:54:29.045916","66","1","10.1.1.1","5200","1.953523000","0","22963870","5201","1.955553000"
"9918","04:54:29.046196","66","1","10.1.1.1","5200","1.953803000","0","22966766","5201","1.955833000"
"9919","04:54:29.046201","13098","23133286","10.1.1.2","5201","1.953808000","13032","1","5200","1.955838000"
"9920","04:54:29.046397","66","1","10.1.1.1","5200","1.954004000","0","22969662","5201","1.956034000"
"9921","04:54:29.046653","66","1","10.1.1.1","5200","1.954260000","0","22972558","5201","1.956290000"
"9922","04:54:29.046929","66","1","10.1.1.1","5200","1.954536000","0","22975454","5201","1.956566000"
"9923","04:54:29.047138","66","1","10.1.1.1","5200","1.954745000","0","22978350","5201","1.956775000"
"9924","04:54:29.047148","13098","23146318","10.1.1.2","5201","1.954755000","13032","1","5200","1.956785000"
"9925","04:54:29.047392","66","1","10.1.1.1","5200","1.954999000","0","22981246","5201","1.957029000"
"9926","04:54:29.047664","66","1","10.1.1.1","5200","1.955271000","0","22984142","5201","1.957301000"
"9927","04:54:29.047872","66","1","10.1.1.1","5200","1.955479000","0","22987038","5201","1.957509000"
"9928","04:54:29.048151","66","1","10.1.1.1","5200","1.955758000","0","22989934","5201","1.957788000"
"9929","04:54:29.048158","11650","23159350","10.1.1.2","5201","1.955765000","11584","1","5200","1.957795000"
"9930","04:54:29.048413","66","1","10.1.1.1","5200","1.956020000","0","22992830","5201","1.958050000"
"9931","04:54:29.048620","66","1","10.1.1.1","5200","1.956227000","0","22995726","5201","1.958257000"
"9932","04:54:29.048866","66","1","10.1.1.1","5200","1.956473000","0","22998622","5201","1.958503000"
"9933","04:54:29.049136","66","1","10.1.1.1","5200","1.956743000","0","23001518","5201","1.958773000"
"9934","04:54:29.049356","66","1","10.1.1.1","5200","1.956963000","0","23004414","5201","1.958993000"
"9935","04:54:29.049364","13098","23170934","10.1.1.2","5201","1.956971000","13032","1","5200","1.959001000"
"9936","04:54:29.049602","66","1","10.1.1.1","5200","1.957209000","0","23007310","5201","1.959239000"
"9937","04:54:29.049875","66","1","10.1.1.1","5200","1.957482000","0","23010206","5201","1.959512000"
"9938","04:54:29.050077","66","1","10.1.1.1","5200","1.957684000","0","23013102","5201","1.959714000"
"9939","04:54:29.050373","66","1","10.1.1.1","5200","1.957980000","0","23015998","5201","1.960010000"
"9940","04:54:29.050381","13098","23183966","10.1.1.2","5201","1.957988000","13032","1","5200","1.960018000"
"9941","04:54:29.050616","66","1","10.1.1.1","5200","1.958223000","0","23018894","5201","1.960253000"
"9942","04:54:29.050816","66","1","10.1.1.1","5200","1.958423000","0","23021790","5201","1.960453000"
"9943","04:54:29.051078","66","1","10.1.1.1","5200","1.958685000","0","23024686","5201","1.960715000"
"9944","04:54:29.051346","66","1","10.1.1.1","5200","1.958953000","0","23027582","5201","1.960983000"
"9945","04:54:29.051547","66","1","10.1.1.1","5200","1.959154000","0","23030478","5201","1.961184000"
"9946","04:54:29.051555","13098","23196998","10.1.1.2","5201","1.959162000","13032","1","5200","1.961192000"
"9947","04:54:29.051697","1514","23210030","10.1.1.2","5201","1.959304000","1448","1","5200","1.961334000"
"9948","04:54:29.051817","66","1","10.1.1.1","5200","1.959424000","0","23033374","5201","1.961454000"
"9949","04:54:29.052054","66","1","10.1.1.1","5200","1.959661000","0","23036270","5201","1.961691000"
"9950","04:54:29.052297","66","1","10.1.1.1","5200","1.959904000","0","23039166","5201","1.961934000"
"9951","04:54:29.052511","66","1","10.1.1.1","5200","1.960118000","0","23042062","5201","1.962148000"
"9952","04:54:29.052832","66","1","10.1.1.1","5200","1.960439000","0","23044958","5201","1.962469000"
"9953","04:54:29.052840","13098","23211478","10.1.1.2","5201","1.960447000","13032","1","5200","1.962477000"
"9954","04:54:29.053032","66","1","10.1.1.1","5200","1.960639000","0","23047854","5201","1.962669000"
"9955","04:54:29.053253","66","1","10.1.1.1","5200","1.960860000","0","23050750","5201","1.962890000"
"9956","04:54:29.053571","66","1","10.1.1.1","5200","1.961178000","0","23053646","5201","1.963208000"
"9957","04:54:29.053773","66","1","10.1.1.1","5200","1.961380000","0","23056542","5201","1.963410000"
"9958","04:54:29.053779","13098","23224510","10.1.1.2","5201","1.961386000","13032","1","5200","1.963416000"
"9959","04:54:29.053989","66","1","10.1.1.1","5200","1.961596000","0","23059438","5201","1.963626000"
"9960","04:54:29.054304","66","1","10.1.1.1","5200","1.961911000","0","23062334","5201","1.963941000"
"9961","04:54:29.054514","66","1","10.1.1.1","5200","1.962121000","0","23065230","5201","1.964151000"
"9962","04:54:29.054731","66","1","10.1.1.1","5200","1.962338000","0","23068126","5201","1.964368000"
"9963","04:54:29.055049","66","1","10.1.1.1","5200","1.962656000","0","23071022","5201","1.964686000"
"9964","04:54:29.055058","13098","23237542","10.1.1.2","5201","1.962665000","13032","1","5200","1.964695000"
"9965","04:54:29.055246","66","1","10.1.1.1","5200","1.962853000","0","23073918","5201","1.964883000"
"9966","04:54:29.055469","66","1","10.1.1.1","5200","1.963076000","0","23076814","5201","1.965106000"
"9967","04:54:29.055782","66","1","10.1.1.1","5200","1.963389000","0","23079710","5201","1.965419000"
"9968","04:54:29.055941","66","1","10.1.1.1","5200","1.963548000","0","23081158","5201","1.965578000"
"9969","04:54:29.056052","66","1","10.1.1.1","5200","1.963659000","0","23082606","5201","1.965689000"
"9970","04:54:29.056060","13098","23250574","10.1.1.2","5201","1.963667000","13032","1","5200","1.965697000"
"9971","04:54:29.056201","66","1","10.1.1.1","5200","1.963808000","0","23085502","5201","1.965838000"
"9972","04:54:29.056466","66","1","10.1.1.1","5200","1.964073000","0","23086950","5201","1.966103000"
"9973","04:54:29.056665","66","1","10.1.1.1","5200","1.964272000","0","23089846","5201","1.966302000"
"9974","04:54:29.056934","66","1","10.1.1.1","5200","1.964541000","0","23092742","5201","1.966571000"
"9975","04:54:29.057205","66","1","10.1.1.1","5200","1.964812000","0","23095638","5201","1.966842000"
"9976","04:54:29.057215","13098","23263606","10.1.1.2","5201","1.964822000","13032","1","5200","1.966852000"
"9977","04:54:29.057399","66","1","10.1.1.1","5200","1.965006000","0","23098534","5201","1.967036000"
"9978","04:54:29.057672","66","1","10.1.1.1","5200","1.965279000","0","23101430","5201","1.967309000"
"9979","04:54:29.057938","66","1","10.1.1.1","5200","1.965545000","0","23104326","5201","1.967575000"
"9980","04:54:29.058154","66","1","10.1.1.1","5200","1.965761000","0","23107222","5201","1.967791000"
"9981","04:54:29.058404","66","1","10.1.1.1","5200","1.966011000","0","23110118","5201","1.968041000"
"9982","04:54:29.058412","13098","23276638","10.1.1.2","5201","1.966019000","13032","1","5200","1.968049000"
"9983","04:54:29.058674","66","1","10.1.1.1","5200","1.966281000","0","23113014","5201","1.968311000"
"9984","04:54:29.058876","66","1","10.1.1.1","5200","1.966483000","0","23115910","5201","1.968513000"
"9985","04:54:29.059143","66","1","10.1.1.1","5200","1.966750000","0","23118806","5201","1.968780000"
"9986","04:54:29.059411","66","1","10.1.1.1","5200","1.967018000","0","23121702","5201","1.969048000"
"9987","04:54:29.059417","13098","23289670","10.1.1.2","5201","1.967024000","13032","1","5200","1.969054000"
"9988","04:54:29.059613","66","1","10.1.1.1","5200","1.967220000","0","23124598","5201","1.969250000"
"9989","04:54:29.059897","66","1","10.1.1.1","5200","1.967504000","0","23127494","5201","1.969534000"
"9990","04:54:29.060163","66","1","10.1.1.1","5200","1.967770000","0","23130390","5201","1.969800000"
"9991","04:54:29.060358","66","1","10.1.1.1","5200","1.967965000","0","23133286","5201","1.969995000"
"9992","04:54:29.060630","66","1","10.1.1.1","5200","1.968237000","0","23136182","5201","1.970267000"
"9993","04:54:29.060639","13098","23302702","10.1.1.2","5201","1.968246000","13032","1","5200","1.970276000"
"9994","04:54:29.060901","66","1","10.1.1.1","5200","1.968508000","0","23139078","5201","1.970538000"
"9995","04:54:29.061091","66","1","10.1.1.1","5200","1.968698000","0","23141974","5201","1.970728000"
"9996","04:54:29.061360","66","1","10.1.1.1","5200","1.968967000","0","23144870","5201","1.970997000"
"9997","04:54:29.061632","66","1","10.1.1.1","5200","1.969239000","0","23147766","5201","1.971269000"
"9998","04:54:29.061639","13098","23315734","10.1.1.2","5201","1.969246000","13032","1","5200","1.971276000"
"9999","04:54:29.061833","66","1","10.1.1.1","5200","1.969440000","0","23150662","5201","1.971470000"
"10000","04:54:29.062099","66","1","10.1.1.1","5200","1.969706000","0","23153558","5201","1.971736000"
"10001","04:54:29.062369","66","1","10.1.1.1","5200","1.969976000","0","23156454","5201","1.972006000"
"10002","04:54:29.062567","66","1","10.1.1.1","5200","1.970174000","0","23159350","5201","1.972204000"
"10003","04:54:29.062842","66","1","10.1.1.1","5200","1.970449000","0","23162246","5201","1.972479000"
"10004","04:54:29.062851","13098","23328766","10.1.1.2","5201","1.970458000","13032","1","5200","1.972488000"
"10005","04:54:29.063108","66","1","10.1.1.1","5200","1.970715000","0","23165142","5201","1.972745000"
"10006","04:54:29.063307","66","1","10.1.1.1","5200","1.970914000","0","23168038","5201","1.972944000"
"10007","04:54:29.063575","66","1","10.1.1.1","5200","1.971182000","0","23170934","5201","1.973212000"
"10008","04:54:29.063842","66","1","10.1.1.1","5200","1.971449000","0","23173830","5201","1.973479000"
"10009","04:54:29.063849","13098","23341798","10.1.1.2","5201","1.971456000","13032","1","5200","1.973486000"
"10010","04:54:29.064059","66","1","10.1.1.1","5200","1.971666000","0","23176726","5201","1.973696000"
"10011","04:54:29.064316","66","1","10.1.1.1","5200","1.971923000","0","23179622","5201","1.973953000"
"10012","04:54:29.064584","66","1","10.1.1.1","5200","1.972191000","0","23182518","5201","1.974221000"
"10013","04:54:29.064784","66","1","10.1.1.1","5200","1.972391000","0","23185414","5201","1.974421000"
"10014","04:54:29.065052","66","1","10.1.1.1","5200","1.972659000","0","23188310","5201","1.974689000"
